frame,face_id,timestamp,confidence,success,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
246,0,4.083,0.88,1,1106.0,1109.0,1113.4,1119.5,1130.1,1145.3,1161.9,1179.8,1199.9,1218.9,1233.3,1243.5,1248.6,1250.0,1249.3,1248.0,1245.8,1118.9,1125.2,1136.4,1149.6,1162.8,1191.9,1203.7,1216.3,1228.2,1235.0,1181.1,1182.3,1183.6,1185.2,1167.9,1176.8,1185.9,1194.3,1201.7,1136.2,1143.8,1152.6,1161.0,1152.6,1143.8,1196.8,1206.0,1214.7,1222.2,1215.3,1206.7,1150.7,1163.3,1176.2,1185.6,1195.8,1208.4,1220.8,1209.3,1197.3,1186.4,1176.7,1163.7,1154.6,1176.9,1186.3,1196.7,1216.2,1196.9,1186.4,1177.0,915.3,936.7,957.9,978.7,995.9,1010.2,1020.1,1025.0,1023.5,1016.5,1003.4,987.9,970.5,952.5,934.7,917.6,901.4,894.7,881.8,873.8,872.7,876.2,873.0,868.3,868.0,872.8,883.8,893.7,906.1,918.4,931.2,943.2,944.6,946.2,942.7,939.3,904.4,899.5,898.8,902.4,904.4,905.4,899.9,894.9,894.3,897.8,899.8,900.3,966.9,960.3,957.3,958.2,955.3,955.8,959.4,969.7,974.3,976.4,976.8,974.7,967.2,963.4,963.3,961.0,960.5,966.2,968.6,969.1,0.41,0.00,0.47,0.00,1.91,0.78,0.00,0.11,1.84,0.54,0.09,0.38,0.00,0.36,0.00,0.99,0.10,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
247,0,4.100,0.88,1,1105.4,1108.7,1113.4,1119.4,1130.1,1145.5,1162.1,1180.3,1200.2,1219.0,1233.4,1243.6,1248.7,1250.0,1249.2,1247.9,1245.6,1118.1,1125.0,1136.7,1149.9,1163.0,1192.5,1204.2,1216.3,1228.0,1235.0,1181.4,1182.6,1184.0,1185.7,1168.5,1177.3,1186.2,1194.4,1201.6,1135.7,1143.2,1152.2,1160.5,1152.1,1143.1,1197.5,1206.3,1215.2,1222.5,1215.9,1207.2,1151.2,1163.8,1176.5,1185.9,1196.0,1208.4,1220.7,1209.3,1197.4,1186.6,1176.9,1164.0,1155.2,1177.3,1186.6,1197.0,1216.0,1197.0,1186.6,1177.2,915.7,937.2,958.5,979.1,996.2,1010.2,1019.9,1024.7,1023.1,1016.3,1003.2,987.9,970.7,952.6,934.6,917.5,901.2,893.8,881.3,874.0,873.3,877.1,874.3,869.6,869.0,872.9,883.1,893.6,906.1,918.5,931.4,943.3,944.6,946.2,942.7,939.3,903.3,898.0,897.5,901.8,903.8,904.7,899.5,894.0,893.4,897.4,899.5,900.0,967.0,960.1,957.1,958.0,955.2,955.8,959.6,969.2,973.4,975.4,975.8,974.0,967.3,963.3,963.3,961.0,960.7,965.3,967.6,968.1,0.34,0.00,0.47,0.00,1.91,0.83,0.00,0.14,1.83,0.59,0.09,0.33,0.00,0.35,0.00,0.96,0.04,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
248,0,4.117,0.88,1,1105.2,1108.5,1113.3,1119.4,1130.2,1145.7,1162.4,1180.5,1200.3,1218.9,1233.2,1243.4,1248.6,1250.0,1249.3,1248.0,1245.8,1118.1,1125.1,1136.9,1150.1,1163.3,1192.7,1204.3,1216.4,1228.1,1235.0,1181.6,1182.8,1184.2,1185.9,1168.6,1177.5,1186.3,1194.5,1201.7,1135.7,1143.2,1152.3,1160.6,1152.2,1143.1,1197.7,1206.5,1215.4,1222.7,1216.1,1207.4,1151.5,1164.1,1176.8,1186.1,1196.2,1208.5,1220.6,1209.3,1197.5,1186.8,1177.2,1164.4,1155.6,1177.5,1186.8,1197.1,1215.9,1197.2,1186.8,1177.5,915.5,937.2,958.6,979.4,996.5,1010.4,1020.1,1024.8,1023.2,1016.4,1003.4,988.3,971.1,953.0,934.9,917.7,901.2,893.7,881.2,873.9,873.3,877.1,874.4,869.7,869.0,872.8,883.0,893.5,906.1,918.5,931.5,943.3,944.6,946.2,942.7,939.3,903.1,897.9,897.3,901.6,903.7,904.5,899.4,893.9,893.3,897.3,899.4,900.0,967.0,960.1,957.1,958.0,955.2,955.8,959.8,969.4,973.6,975.6,976.0,974.2,967.3,963.3,963.2,960.9,960.8,965.5,967.8,968.3,0.17,0.00,0.59,0.00,1.89,0.75,0.00,0.24,1.84,0.71,0.00,0.24,0.00,0.29,0.05,1.00,0.08,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
249,0,4.133,0.88,1,1105.8,1109.1,1113.7,1119.8,1130.4,1145.7,1162.3,1180.5,1200.3,1218.9,1233.2,1243.4,1248.5,1249.8,1249.1,1248.0,1246.0,1118.6,1126.3,1138.1,1150.9,1163.7,1194.2,1205.5,1217.0,1228.1,1235.5,1182.3,1183.5,1184.9,1186.6,1169.5,1178.2,1186.9,1195.0,1202.0,1135.8,1143.4,1152.5,1160.8,1152.3,1143.4,1199.1,1208.0,1216.9,1224.1,1217.5,1208.8,1153.0,1165.6,1178.0,1186.7,1196.1,1207.9,1219.6,1208.7,1197.4,1187.4,1178.3,1165.8,1157.1,1178.6,1187.4,1197.0,1214.9,1197.0,1187.3,1178.6,916.7,938.1,959.3,979.7,996.8,1010.5,1019.9,1024.3,1022.7,1016.2,1003.5,988.5,971.3,953.0,934.9,917.7,901.4,892.5,880.9,874.4,874.1,877.7,874.9,870.6,869.8,872.6,881.5,894.0,906.2,918.4,931.2,942.9,944.4,946.0,942.5,939.1,904.1,899.1,898.4,902.2,904.6,905.4,899.9,895.0,894.4,898.1,900.2,900.7,967.3,960.1,956.9,957.8,955.2,956.2,960.5,969.4,973.2,975.0,975.4,974.0,967.5,963.2,963.1,961.1,961.4,965.1,967.1,967.7,0.16,0.00,0.74,0.00,1.83,0.60,0.00,0.32,1.82,0.73,0.00,0.30,0.00,0.20,0.05,1.03,0.16,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
250,0,4.150,0.88,1,1105.9,1109.2,1113.9,1120.1,1130.7,1146.0,1162.7,1181.1,1200.8,1219.3,1233.4,1243.5,1248.5,1249.8,1249.1,1248.1,1246.0,1119.0,1126.5,1138.4,1151.3,1164.2,1194.5,1205.8,1217.3,1228.5,1235.8,1182.7,1183.9,1185.4,1187.1,1170.0,1178.7,1187.4,1195.4,1202.4,1136.3,1143.9,1152.9,1161.1,1152.8,1143.8,1199.4,1208.3,1217.1,1224.3,1217.7,1209.1,1154.0,1166.3,1178.4,1187.2,1196.5,1208.1,1219.6,1209.0,1197.9,1188.0,1178.9,1166.6,1158.1,1179.1,1187.9,1197.4,1214.9,1197.4,1187.8,1179.1,916.9,938.1,959.1,979.4,996.5,1010.2,1019.7,1024.1,1022.5,1015.9,1003.2,988.2,971.1,952.9,934.8,917.6,901.2,893.1,881.3,874.6,874.2,877.7,874.9,870.5,869.6,872.6,881.7,894.0,906.2,918.3,931.0,942.8,944.2,945.8,942.4,939.0,904.3,899.3,898.6,902.2,904.7,905.6,899.7,894.9,894.4,898.0,900.2,900.6,967.6,960.0,956.8,957.6,955.0,956.1,960.8,969.5,973.2,975.0,975.4,974.0,967.6,963.2,963.1,961.1,961.6,964.9,967.0,967.6,0.08,0.00,0.58,0.00,1.19,0.31,0.00,0.28,1.20,0.54,0.00,0.23,0.00,0.08,0.05,0.74,0.16,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
251,0,4.167,0.73,0,1107.0,1110.2,1114.8,1121.0,1131.5,1146.7,1163.4,1181.8,1201.5,1219.8,1233.5,1243.5,1248.5,1249.8,1249.1,1248.0,1245.9,1120.0,1127.3,1139.2,1152.3,1165.1,1195.0,1206.1,1217.6,1228.7,1236.0,1183.4,1184.8,1186.5,1188.3,1171.3,1180.0,1188.7,1196.6,1203.4,1137.0,1144.6,1153.7,1162.2,1153.7,1144.7,1200.2,1209.1,1218.1,1225.3,1218.9,1210.1,1155.5,1167.9,1180.1,1188.7,1197.8,1209.3,1220.5,1210.4,1199.7,1190.0,1181.0,1168.5,1159.6,1180.8,1189.4,1198.7,1215.9,1198.9,1189.6,1180.9,917.9,938.9,959.5,979.5,996.3,1009.9,1019.2,1023.8,1022.4,1015.9,1003.3,988.3,971.1,952.7,934.6,917.6,901.3,894.2,882.4,875.8,875.2,878.8,875.8,871.2,870.1,872.9,881.9,894.7,906.7,918.5,930.9,943.1,944.5,946.0,942.6,939.3,905.4,900.2,899.4,903.2,905.7,906.7,900.5,895.4,894.7,898.4,900.7,901.3,967.9,960.3,956.9,957.8,955.2,956.3,960.8,969.9,973.9,975.7,976.1,974.6,967.9,963.4,963.2,961.3,961.7,965.7,967.7,968.2,0.07,0.00,0.28,0.00,0.57,0.16,0.00,0.15,0.57,0.22,0.00,0.14,0.00,0.01,0.00,0.34,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
252,0,4.183,0.73,0,1106.3,1109.4,1114.0,1120.1,1130.1,1144.4,1160.9,1179.3,1199.1,1217.5,1231.7,1242.3,1248.0,1249.7,1249.3,1248.5,1246.4,1118.9,1126.9,1139.2,1152.2,1165.0,1194.1,1205.2,1216.7,1227.9,1235.8,1182.6,1184.1,1185.8,1187.6,1171.4,1179.8,1188.2,1195.7,1202.3,1136.0,1143.6,1153.1,1161.9,1153.3,1143.9,1199.7,1208.5,1217.7,1225.3,1218.8,1209.7,1156.7,1168.7,1180.4,1188.6,1197.2,1208.3,1218.9,1209.6,1199.4,1190.2,1181.6,1169.5,1160.9,1181.1,1189.3,1198.1,1214.4,1198.5,1189.5,1181.3,914.2,935.1,955.7,975.5,992.6,1006.5,1016.3,1021.8,1020.8,1014.9,1002.7,987.9,970.7,952.0,933.6,915.9,898.8,892.1,881.0,875.4,875.3,878.8,875.9,871.0,869.4,871.5,879.8,894.6,906.6,918.5,930.9,943.1,944.6,946.0,942.8,939.5,904.5,899.0,898.3,902.6,905.3,906.3,899.7,893.8,893.1,897.0,899.8,900.6,968.2,960.9,957.4,958.3,955.7,957.0,961.2,970.5,974.7,976.6,977.0,975.3,968.1,963.9,963.8,961.9,962.1,966.2,968.3,968.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253,0,4.200,0.03,0,1106.6,1109.4,1113.8,1119.7,1129.3,1143.3,1159.6,1178.3,1198.1,1216.5,1230.7,1241.4,1247.5,1249.5,1249.4,1248.7,1246.8,1119.5,1127.3,1139.7,1152.9,1165.7,1194.6,1205.7,1217.2,1228.4,1236.3,1183.0,1184.6,1186.4,1188.2,1172.0,1180.3,1188.6,1196.1,1202.6,1136.4,1144.1,1153.6,1162.4,1153.8,1144.4,1200.3,1209.0,1218.3,1225.8,1219.4,1210.2,1157.5,1169.5,1181.1,1189.1,1197.5,1208.4,1218.8,1209.7,1199.8,1190.8,1182.4,1170.4,1161.8,1181.7,1189.7,1198.3,1214.3,1198.7,1190.0,1181.9,912.5,933.0,953.1,972.7,990.0,1004.2,1014.7,1021.0,1020.6,1014.9,1002.9,988.3,971.2,952.5,934.0,916.1,898.7,891.9,880.8,875.3,875.3,879.1,876.2,871.1,869.4,871.5,879.7,894.9,906.9,918.7,931.1,943.0,944.6,946.0,942.8,939.7,904.3,899.0,898.3,902.6,905.3,906.3,899.8,893.9,893.2,897.0,899.9,900.7,967.8,960.8,957.4,958.4,955.8,957.2,961.3,970.7,975.0,976.8,977.1,975.2,967.8,963.9,963.8,962.0,962.2,966.5,968.4,968.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
254,0,4.217,0.73,0,1107.4,1110.0,1114.2,1119.6,1128.7,1142.1,1158.1,1176.7,1196.5,1214.7,1228.8,1239.8,1246.6,1249.2,1249.4,1248.9,1247.1,1120.1,1127.5,1139.9,1153.4,1166.3,1194.6,1205.9,1217.6,1228.9,1236.8,1183.1,1184.8,1186.6,1188.4,1172.1,1180.5,1188.9,1196.4,1202.9,1137.0,1144.6,1154.1,1162.9,1154.4,1145.0,1200.6,1209.2,1218.5,1226.0,1219.7,1210.6,1157.9,1169.9,1181.4,1189.5,1198.0,1208.8,1219.1,1210.2,1200.4,1191.3,1182.9,1170.8,1162.3,1182.0,1190.0,1198.7,1214.7,1199.1,1190.4,1182.2,911.2,931.3,951.1,970.3,987.5,1002.1,1013.1,1020.2,1020.4,1015.3,1003.9,989.7,972.8,954.0,934.9,916.4,898.2,892.7,881.2,875.6,875.4,879.1,876.3,870.9,869.2,871.6,880.2,895.0,907.0,918.9,931.3,942.8,944.5,946.0,942.7,939.6,904.4,899.0,898.3,902.6,905.3,906.3,899.6,893.7,893.0,896.8,899.7,900.5,967.6,960.6,957.3,958.3,955.7,957.1,961.3,971.0,975.4,977.2,977.5,975.3,967.5,963.7,963.6,961.9,962.1,967.0,968.9,969.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
255,0,4.233,0.73,0,1107.0,1109.5,1113.6,1119.0,1128.1,1141.7,1157.9,1176.6,1196.4,1214.7,1228.7,1239.7,1246.5,1249.2,1249.4,1248.7,1246.9,1120.3,1127.6,1140.0,1153.6,1166.6,1195.2,1206.4,1218.1,1229.3,1236.9,1183.6,1185.3,1187.1,1188.9,1172.4,1180.8,1189.2,1196.7,1203.3,1137.1,1144.8,1154.2,1163.0,1154.5,1145.2,1200.8,1209.4,1218.7,1226.1,1219.8,1210.7,1157.5,1169.5,1181.5,1189.7,1198.3,1209.4,1219.6,1211.0,1201.0,1191.7,1183.1,1170.6,1161.9,1182.1,1190.2,1199.0,1215.2,1199.7,1190.8,1182.5,907.3,927.5,947.5,966.9,984.6,999.8,1011.7,1020.0,1020.6,1015.0,1002.5,987.5,970.4,951.7,933.0,914.6,896.6,891.9,880.7,875.3,875.4,879.4,876.8,871.3,869.5,871.8,880.2,895.6,907.7,919.8,932.4,943.1,944.9,946.6,943.3,940.0,903.9,898.7,898.1,902.5,905.1,905.9,899.5,893.7,893.0,896.6,899.6,900.4,967.2,960.6,957.5,958.6,955.9,957.0,960.9,972.6,978.1,980.1,980.3,977.1,967.3,964.0,964.0,962.1,962.0,969.2,971.3,971.4,0.00,0.00,0.30,0.00,0.48,0.00,0.17,0.31,0.50,0.15,0.00,0.26,0.00,0.19,0.12,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256,0,4.250,0.88,1,1106.9,1109.3,1113.2,1118.5,1127.5,1141.1,1157.5,1176.5,1196.5,1214.7,1228.6,1239.5,1246.5,1249.3,1249.5,1248.8,1246.9,1120.4,1127.7,1140.0,1153.7,1166.7,1195.5,1206.7,1218.4,1229.6,1237.0,1183.9,1185.7,1187.5,1189.5,1172.6,1181.2,1189.6,1197.1,1203.7,1137.2,1144.9,1154.3,1163.2,1154.7,1145.3,1201.0,1209.5,1218.8,1226.3,1219.9,1210.8,1157.1,1169.4,1181.7,1190.1,1198.8,1210.1,1220.2,1211.7,1201.6,1192.1,1183.4,1170.5,1161.6,1182.3,1190.6,1199.5,1215.9,1200.3,1191.2,1182.8,906.3,926.1,945.7,964.9,982.5,997.8,1010.1,1019.2,1020.0,1014.2,1001.2,986.0,968.9,950.5,932.0,913.8,896.0,891.3,880.4,875.1,875.4,879.6,877.0,871.2,869.4,871.6,879.9,895.9,908.2,920.4,933.0,943.3,945.2,946.9,943.6,940.2,903.8,898.6,898.0,902.5,905.0,905.8,899.5,893.5,892.8,896.4,899.4,900.3,966.6,960.5,957.7,958.7,956.0,956.8,960.1,972.9,979.0,981.1,981.3,977.6,966.8,964.1,964.1,962.1,961.4,970.0,972.2,972.3,0.00,0.00,0.57,0.00,1.04,0.00,0.42,0.65,1.04,0.36,0.00,0.54,0.00,0.30,0.15,0.89,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257,0,4.267,0.88,1,1106.5,1109.3,1113.5,1119.1,1128.5,1142.4,1158.9,1178.2,1198.6,1217.1,1231.0,1241.4,1247.5,1249.5,1249.2,1248.4,1246.5,1120.7,1127.8,1139.8,1153.2,1166.2,1196.4,1207.5,1219.1,1229.9,1237.0,1184.3,1186.0,1187.9,1189.9,1172.6,1181.4,1190.1,1197.8,1204.5,1137.7,1145.4,1154.5,1163.3,1154.8,1145.8,1201.2,1209.9,1218.9,1226.3,1219.8,1211.0,1156.3,1168.7,1181.3,1190.2,1199.5,1211.3,1221.8,1213.0,1202.4,1192.4,1183.1,1169.9,1160.7,1182.0,1190.8,1200.3,1217.3,1201.2,1191.6,1182.6,906.0,926.1,945.7,965.1,982.9,998.6,1011.4,1020.6,1021.3,1015.0,1001.7,986.2,968.9,950.6,932.5,914.6,897.2,891.7,880.5,874.9,875.2,879.3,876.7,871.2,869.5,872.0,880.4,895.9,908.4,920.7,933.6,943.2,945.2,947.1,943.5,939.9,904.0,899.1,898.5,902.4,904.9,905.7,899.6,894.3,893.6,896.9,899.6,900.4,965.9,959.6,957.0,958.0,955.2,955.6,959.2,972.2,978.5,980.8,981.0,977.2,966.1,963.4,963.4,961.2,960.5,969.5,971.9,972.0,0.00,0.00,0.80,0.00,1.62,0.00,0.61,0.97,1.61,0.51,0.00,0.82,0.00,0.37,0.30,1.35,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
258,0,4.283,0.88,1,1106.6,1109.6,1113.9,1119.6,1129.4,1143.8,1160.5,1179.8,1200.1,1218.5,1232.1,1242.2,1248.0,1249.8,1249.3,1248.4,1246.4,1120.9,1127.7,1139.7,1153.2,1166.3,1196.5,1207.7,1219.3,1230.2,1237.1,1184.5,1186.2,1188.1,1190.1,1172.5,1181.5,1190.3,1198.1,1205.0,1138.0,1145.6,1154.7,1163.3,1154.9,1146.0,1201.4,1210.1,1219.1,1226.4,1219.9,1211.1,1156.1,1168.5,1181.4,1190.4,1200.0,1212.0,1222.7,1213.8,1203.0,1192.8,1183.3,1169.8,1160.5,1182.1,1191.1,1200.8,1218.2,1201.8,1192.0,1182.8,905.9,926.1,946.0,965.6,983.5,999.2,1012.1,1021.2,1021.6,1014.9,1001.0,985.3,968.0,949.9,932.0,914.5,897.3,892.5,881.0,875.1,875.2,879.4,876.9,871.3,869.7,872.3,880.9,896.0,908.7,921.2,934.2,943.5,945.5,947.5,943.7,939.9,904.2,899.4,898.7,902.5,905.0,905.8,899.6,894.4,893.8,897.0,899.6,900.4,965.8,959.7,957.2,958.1,955.2,955.4,958.7,972.2,978.9,981.3,981.5,977.7,966.1,963.5,963.4,961.1,960.1,969.9,972.5,972.7,0.00,0.00,0.49,0.00,1.14,0.00,0.44,0.66,1.11,0.36,0.00,0.56,0.00,0.18,0.18,0.93,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
259,0,4.300,0.03,0,1105.7,1108.5,1112.6,1118.2,1128.1,1142.9,1160.2,1180.2,1201.0,1219.3,1232.7,1242.4,1248.2,1250.0,1249.6,1248.5,1246.5,1120.5,1127.2,1139.3,1152.9,1166.3,1196.3,1207.7,1219.4,1230.4,1237.2,1184.4,1186.2,1188.2,1190.3,1172.3,1181.4,1190.5,1198.4,1205.3,1137.7,1145.3,1154.2,1163.0,1154.6,1145.8,1201.2,1210.1,1219.0,1226.3,1219.7,1211.1,1155.1,1167.9,1181.2,1190.6,1200.4,1212.7,1223.5,1214.6,1203.6,1193.1,1183.4,1169.4,1159.5,1181.9,1191.2,1201.2,1219.0,1202.3,1192.2,1182.7,906.2,926.1,945.6,965.1,983.0,999.0,1012.3,1021.8,1022.2,1015.0,1000.7,984.8,967.6,949.6,931.8,914.4,897.4,893.0,881.4,875.4,875.6,879.9,877.3,871.5,869.8,872.5,881.2,896.6,909.0,921.4,934.3,943.6,945.6,947.6,943.6,939.8,904.7,900.2,899.5,902.9,905.3,906.1,899.9,895.1,894.4,897.3,899.8,900.6,965.5,959.6,957.2,958.1,955.2,955.0,958.1,972.0,979.1,981.7,981.9,977.8,965.8,963.5,963.4,961.0,959.5,970.1,972.9,973.1,0.00,0.00,0.22,0.00,0.58,0.00,0.19,0.32,0.57,0.15,0.00,0.28,0.00,0.08,0.16,0.47,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
260,0,4.317,0.03,0,1106.2,1108.6,1112.3,1117.4,1126.4,1140.1,1156.4,1175.2,1195.3,1213.9,1228.4,1239.6,1246.5,1249.2,1249.4,1248.8,1247.2,1119.7,1127.1,1139.6,1153.1,1166.2,1195.0,1206.5,1218.3,1229.7,1237.3,1183.1,1184.6,1186.2,1187.8,1170.9,1179.5,1188.0,1195.6,1202.4,1136.5,1144.3,1153.5,1162.2,1153.7,1144.5,1200.4,1209.3,1218.4,1225.8,1219.3,1210.3,1155.3,1167.9,1179.9,1188.1,1197.0,1208.2,1218.8,1209.2,1198.9,1189.5,1180.8,1168.5,1159.6,1180.3,1188.6,1197.6,1214.4,1198.0,1188.9,1180.5,906.1,926.2,946.1,965.7,983.6,999.1,1011.4,1020.0,1020.7,1015.0,1002.5,987.7,970.7,952.2,933.6,915.3,897.3,892.0,880.8,875.4,875.8,879.8,877.4,872.1,870.5,873.0,881.6,895.8,908.2,920.6,933.4,943.3,945.4,947.3,943.9,940.6,903.6,898.8,898.2,902.4,904.9,905.7,899.8,894.4,893.8,897.4,900.2,900.8,965.9,960.6,958.2,959.3,956.7,957.4,960.3,971.1,976.0,977.9,978.0,975.1,966.2,964.2,964.3,962.4,961.5,967.7,969.7,969.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261,0,4.333,0.03,0,1106.4,1108.7,1112.2,1117.1,1125.9,1139.3,1155.5,1174.6,1194.6,1213.1,1227.4,1238.7,1246.0,1249.1,1249.3,1248.7,1247.1,1120.4,1127.6,1140.0,1153.6,1166.7,1195.1,1206.5,1218.3,1229.6,1237.1,1183.4,1185.1,1186.9,1188.7,1171.6,1180.2,1188.8,1196.4,1203.1,1137.1,1144.8,1154.1,1162.7,1154.3,1145.2,1200.8,1209.3,1218.4,1225.8,1219.4,1210.6,1155.7,1168.4,1180.7,1189.1,1198.2,1209.5,1219.8,1210.8,1200.5,1190.9,1182.0,1169.3,1160.1,1181.1,1189.6,1198.8,1215.6,1199.3,1190.1,1181.4,906.7,926.3,945.7,964.8,982.4,997.9,1010.2,1019.4,1020.5,1014.9,1002.6,987.8,970.8,952.2,933.4,915.0,896.8,893.1,881.9,876.4,876.5,880.3,877.6,872.0,870.4,873.0,881.6,896.5,908.7,920.9,933.5,943.5,945.5,947.3,943.9,940.6,904.7,899.7,899.1,903.2,905.7,906.5,900.2,894.6,893.9,897.4,900.2,901.0,966.1,960.4,957.9,958.9,956.2,956.8,959.9,971.6,977.1,979.1,979.2,976.0,966.3,964.0,964.0,962.0,961.1,968.7,970.9,970.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
262,0,4.350,0.03,0,1106.3,1108.6,1112.1,1117.0,1125.6,1138.9,1155.1,1174.3,1194.5,1212.9,1227.2,1238.5,1246.0,1249.1,1249.4,1248.8,1247.1,1120.2,1127.6,1140.0,1153.6,1166.6,1195.1,1206.6,1218.4,1229.7,1237.3,1183.4,1185.1,1187.0,1188.9,1171.7,1180.4,1188.9,1196.6,1203.3,1136.9,1144.7,1154.0,1162.8,1154.3,1145.1,1200.8,1209.3,1218.5,1225.9,1219.6,1210.6,1155.6,1168.4,1180.8,1189.4,1198.4,1209.9,1220.2,1211.3,1201.0,1191.2,1182.3,1169.3,1160.1,1181.2,1189.8,1199.0,1216.0,1199.7,1190.3,1181.6,906.8,926.3,945.4,964.4,982.0,997.5,1010.1,1019.5,1020.7,1015.2,1002.8,988.0,971.0,952.4,933.5,915.0,896.6,892.8,881.7,876.4,876.4,880.3,877.5,871.8,870.1,872.7,881.3,896.4,908.5,920.6,933.2,943.3,945.3,947.1,943.7,940.4,904.6,899.4,898.8,903.0,905.5,906.4,899.9,894.1,893.4,896.9,899.8,900.7,966.1,960.2,957.7,958.7,955.9,956.5,959.8,971.8,977.5,979.6,979.7,976.3,966.3,963.9,963.9,961.9,960.9,969.0,971.2,971.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
